GOterm	disease_n	neutral_n	disease_p	neutral_p	golor	subontology	description
GO0043534	1	23	0.0010	0.0086	-3.1378	biological_process	'blood vessel endothelial cell migration'
GO0014820	1	23	0.0010	0.0086	-3.1378	biological_process	'tonic smooth muscle contraction'
GO0006971	1	23	0.0010	0.0086	-3.1378	biological_process	'hypotonic response'
GO0005516	12	276	0.0118	0.1034	-3.1378	molecular_function	'calmodulin binding'
GO0004694	1	23	0.0010	0.0086	-3.1378	molecular_function	'eukaryotic translation initiation factor 2alpha kinase activity'
GO0002028	1	23	0.0010	0.0086	-3.1378	biological_process	'regulation of sodium ion transport'
GO0000794	10	231	0.0098	0.0866	-3.1440	cellular_component	'condensed nuclear chromosome'
GO0000228	10	231	0.0098	0.0866	-3.1440	cellular_component	'nuclear chromosome'
GO0033673	4	93	0.0039	0.0349	-3.1534	biological_process	'negative regulation of kinase activity'
GO0070252	10	234	0.0098	0.0877	-3.1627	biological_process	'actin-mediated cell contraction'
GO0030048	10	234	0.0098	0.0877	-3.1627	biological_process	'actin filament-based movement'
GO0000793	10	234	0.0098	0.0877	-3.1627	cellular_component	'condensed chromosome'
GO0030261	10	235	0.0098	0.0881	-3.1688	biological_process	'chromosome condensation'
GO0071103	10	236	0.0098	0.0885	-3.1749	biological_process	'DNA conformation change'
GO0055013	10	236	0.0098	0.0885	-3.1749	biological_process	'cardiac muscle cell development'
GO0055006	10	236	0.0098	0.0885	-3.1749	biological_process	'cardiac cell development'
GO0055002	10	236	0.0098	0.0885	-3.1749	biological_process	'striated muscle cell development'
GO0055001	10	236	0.0098	0.0885	-3.1749	biological_process	'muscle cell development'
GO0006323	10	236	0.0098	0.0885	-3.1749	biological_process	'DNA packaging'
GO0005694	11	261	0.0108	0.0978	-3.1827	cellular_component	'chromosome'
GO0001933	4	95	0.0039	0.0356	-3.1841	biological_process	'negative regulation of protein phosphorylation'
GO0060759	3	72	0.0029	0.0270	-3.1992	biological_process	'regulation of response to cytokine stimulus'
GO0033267	1	24	0.0010	0.0090	-3.1992	cellular_component	'axon part'
GO0051015	10	245	0.0098	0.0918	-3.2289	molecular_function	'actin filament binding'
GO0023021	2	49	0.0020	0.0184	-3.2289	biological_process	'termination of signal transduction'
GO0016482	3	77	0.0029	0.0289	-3.2960	biological_process	'cytoplasmic transport'
GO0034644	1	26	0.0010	0.0097	-3.3147	biological_process	'cellular response to UV'
GO0032314	1	26	0.0010	0.0097	-3.3147	biological_process	'regulation of Rac GTPase activity'
GO0010923	1	26	0.0010	0.0097	-3.3147	biological_process	'negative regulation of phosphatase activity'
GO0003779	10	260	0.0098	0.0975	-3.3147	molecular_function	'actin binding'
GO0009411	2	53	0.0020	0.0199	-3.3421	biological_process	'response to UV'
GO0031430	10	269	0.0098	0.1008	-3.3638	cellular_component	'M band'
GO0008307	10	269	0.0098	0.1008	-3.3638	molecular_function	'structural constituent of muscle'
GO0090303	1	27	0.0010	0.0101	-3.3691	biological_process	'positive regulation of wound healing'
GO0030018	10	270	0.0098	0.1012	-3.3691	cellular_component	'Z disc'
GO0045214	10	271	0.0098	0.1016	-3.3744	biological_process	'sarcomere organization'
GO0005198	10	272	0.0098	0.1019	-3.3798	molecular_function	'structural molecule activity'
GO0042326	4	112	0.0039	0.0420	-3.4216	biological_process	'negative regulation of phosphorylation'
GO0045936	4	116	0.0039	0.0435	-3.4722	biological_process	'negative regulation of phosphate metabolic process'
GO0032060	1	29	0.0010	0.0109	-3.4722	biological_process	'bleb assembly'
GO0010563	4	116	0.0039	0.0435	-3.4722	biological_process	'negative regulation of phosphorus metabolic process'
GO0051276	10	299	0.0098	0.1121	-3.5163	biological_process	'chromosome organization'
GO0006446	1	30	0.0010	0.0112	-3.5211	biological_process	'regulation of translational initiation'
GO0006260	1	31	0.0010	0.0116	-3.5684	biological_process	'DNA replication'
GO0006939	1	32	0.0010	0.0120	-3.6142	biological_process	'smooth muscle contraction'
GO0034976	1	33	0.0010	0.0124	-3.6586	biological_process	'response to endoplasmic reticulum stress'
GO0072511	1	35	0.0010	0.0131	-3.7435	biological_process	'divalent inorganic cation transport'
GO0070838	1	35	0.0010	0.0131	-3.7435	biological_process	'divalent metal ion transport'
GO0006816	1	35	0.0010	0.0131	-3.7435	biological_process	'calcium ion transport'
GO0051341	1	37	0.0010	0.0139	-3.8237	biological_process	'regulation of oxidoreductase activity'
GO0038083	1	39	0.0010	0.0146	-3.8996	biological_process	'peptidyl-tyrosine autophosphorylation'
GO0032432	1	39	0.0010	0.0146	-3.8996	cellular_component	'actin filament bundle'
GO0001725	1	39	0.0010	0.0146	-3.8996	cellular_component	'stress fiber'
GO0017148	1	42	0.0010	0.0157	-4.0065	biological_process	'negative regulation of translation'
GO0071216	1	45	0.0010	0.0169	-4.1061	biological_process	'cellular response to biotic stimulus'
GO0000079	1	48	0.0010	0.0180	-4.1992	biological_process	'regulation of cyclin-dependent protein serine/threonine kinase activity'
GO0010467	1	52	0.0010	0.0195	-4.3147	biological_process	'gene expression'
GO0042641	1	56	0.0010	0.0210	-4.4216	cellular_component	'actomyosin'
GO0006970	1	62	0.0010	0.0232	-4.5684	biological_process	'response to osmotic stress'
GO2001274	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of glucose import in response to insulin stimulus'
GO2000773	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of cellular senescence'
GO2000696	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of epithelial cell differentiation involved in kidney development'
GO2000657	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of apolipoprotein binding'
GO2000656	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of apolipoprotein binding'
GO2000491	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of hepatic stellate cell activation'
GO2000489	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of hepatic stellate cell activation'
GO2000381	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of mesoderm development'
GO2000353	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of endothelial cell apoptotic process'
GO2000273	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of receptor activity'
GO1902932	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of alcohol biosynthetic process'
GO1902624	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of neutrophil migration'
GO1902622	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of neutrophil migration'
GO1902591	0	1	0.0000	0.0004	-55.0570	biological_process	'single-organism membrane budding'
GO1902563	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of neutrophil activation'
GO1901741	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of myoblast fusion'
GO1901739	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of myoblast fusion'
GO1901617	0	1	0.0000	0.0004	-55.0570	biological_process	'organic hydroxy compound biosynthetic process'
GO1901570	0	1	0.0000	0.0004	-55.0570	biological_process	'fatty acid derivative biosynthetic process'
GO1900060	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of ceramide biosynthetic process'
GO0097338	0	1	0.0000	0.0004	-55.0570	biological_process	'response to clozapine'
GO0090427	0	1	0.0000	0.0004	-55.0570	biological_process	'activation of meiosis'
GO0090344	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of cell aging'
GO0090237	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of arachidonic acid secretion'
GO0090205	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of cholesterol metabolic process'
GO0090181	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of cholesterol metabolic process'
GO0090155	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of sphingolipid biosynthetic process'
GO0090129	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of synapse maturation'
GO0090128	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of synapse maturation'
GO0090023	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of neutrophil chemotaxis'
GO0090022	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of neutrophil chemotaxis'
GO0072584	0	1	0.0000	0.0004	-55.0570	biological_process	'caveolin-mediated endocytosis'
GO0071624	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of granulocyte chemotaxis'
GO0071622	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of granulocyte chemotaxis'
GO0071350	0	1	0.0000	0.0004	-55.0570	biological_process	'cellular response to interleukin-15'
GO0071226	0	1	0.0000	0.0004	-55.0570	biological_process	'cellular response to molecule of fungal origin'
GO0070830	0	1	0.0000	0.0004	-55.0570	biological_process	'tight junction assembly'
GO0070474	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of uterine smooth muscle contraction'
GO0070472	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of uterine smooth muscle contraction'
GO0061099	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of protein tyrosine kinase activity'
GO0061003	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of dendritic spine morphogenesis'
GO0060993	0	1	0.0000	0.0004	-55.0570	biological_process	'kidney morphogenesis'
GO0060575	0	1	0.0000	0.0004	-55.0570	biological_process	'intestinal epithelial cell differentiation'
GO0060466	0	1	0.0000	0.0004	-55.0570	biological_process	'activation of meiosis involved in egg activation'
GO0060244	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of cell proliferation involved in contact inhibition'
GO0060143	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of syncytium formation by plasma membrane fusion'
GO0060142	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of syncytium formation by plasma membrane fusion'
GO0060011	0	1	0.0000	0.0004	-55.0570	biological_process	'Sertoli cell proliferation'
GO0055089	0	1	0.0000	0.0004	-55.0570	biological_process	'fatty acid homeostasis'
GO0055088	0	1	0.0000	0.0004	-55.0570	biological_process	'lipid homeostasis'
GO0055076	0	1	0.0000	0.0004	-55.0570	biological_process	'transition metal ion homeostasis'
GO0055069	0	1	0.0000	0.0004	-55.0570	biological_process	'zinc ion homeostasis'
GO0051835	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of synapse structural plasticity'
GO0051525	0	1	0.0000	0.0004	-55.0570	molecular_function	'NFAT protein binding'
GO0051447	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of meiotic cell cycle'
GO0051117	0	1	0.0000	0.0004	-55.0570	molecular_function	'ATPase binding'
GO0050885	0	1	0.0000	0.0004	-55.0570	biological_process	'neuromuscular process controlling balance'
GO0050405	0	1	0.0000	0.0004	-55.0570	molecular_function	'[acetyl-CoA carboxylase] kinase activity'
GO0048742	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of skeletal muscle fiber development'
GO0048706	0	1	0.0000	0.0004	-55.0570	biological_process	'embryonic skeletal system development'
GO0048488	0	1	0.0000	0.0004	-55.0570	biological_process	'synaptic vesicle endocytosis'
GO0048273	0	1	0.0000	0.0004	-55.0570	molecular_function	'mitogen-activated protein kinase p38 binding'
GO0048194	0	1	0.0000	0.0004	-55.0570	biological_process	'Golgi vesicle budding'
GO0048148	0	1	0.0000	0.0004	-55.0570	biological_process	'behavioral response to cocaine'
GO0047322	0	1	0.0000	0.0004	-55.0570	molecular_function	'[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity'
GO0046916	0	1	0.0000	0.0004	-55.0570	biological_process	'cellular transition metal ion homeostasis'
GO0046852	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of bone remodeling'
GO0046826	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of protein export from nucleus'
GO0046456	0	1	0.0000	0.0004	-55.0570	biological_process	'icosanoid biosynthetic process'
GO0046318	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of glucosylceramide biosynthetic process'
GO0046317	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of glucosylceramide biosynthetic process'
GO0046165	0	1	0.0000	0.0004	-55.0570	biological_process	'alcohol biosynthetic process'
GO0045992	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of embryonic development'
GO0045988	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of striated muscle contraction'
GO0045987	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of smooth muscle contraction'
GO0045956	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of calcium ion-dependent exocytosis'
GO0045933	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of muscle contraction'
GO0045932	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of muscle contraction'
GO0045836	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of meiosis'
GO0045780	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of bone resorption'
GO0045668	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of osteoblast differentiation'
GO0045663	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of myoblast differentiation'
GO0045661	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of myoblast differentiation'
GO0045542	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of cholesterol biosynthetic process'
GO0045540	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of cholesterol biosynthetic process'
GO0045425	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process'
GO0045423	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of granulocyte macrophage colony-stimulating factor biosynthetic process'
GO0045401	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of interleukin-3 biosynthetic process'
GO0045399	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of interleukin-3 biosynthetic process'
GO0045335	0	1	0.0000	0.0004	-55.0570	cellular_component	'phagocytic vesicle'
GO0045081	0	1	0.0000	0.0004	-55.0570	biological_process	'negative regulation of interleukin-10 biosynthetic process'
GO0045074	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of interleukin-10 biosynthetic process'
GO0043697	0	1	0.0000	0.0004	-55.0570	biological_process	'cell dedifferentiation'
GO0043696	0	1	0.0000	0.0004	-55.0570	biological_process	'dedifferentiation'
GO0043425	0	1	0.0000	0.0004	-55.0570	molecular_function	'bHLH transcription factor binding'
GO0043313	0	1	0.0000	0.0004	-55.0570	biological_process	'regulation of neutrophil degranulation'
GO0043220	0	1	0.0000	0.0004	-55.0570	cellular_component	'Schmidt-Lanterman incisure'
GO0043084	0	1	0.0000	0.0004	-55.0570	biological_process	'penile erection'
GO0042953	0	1	0.0000	0.0004	-55.0570	biological_process	'lipoprotein transport'
GO0042713	0	1	0.0000	0.0004	-55.0570	biological_process	'sperm ejaculation'
GO0042610	0	1	0.0000	0.0004	-55.0570	molecular_function	'CD8 receptor binding'
GO0042609	0	1	0.0000	0.0004	-55.0570	molecular_function	'CD4 receptor binding'
GO0042063	0	1	0.0000	0.0004	-55.0570	biological_process	'gliogenesis'
GO0038110	0	1	0.0000	0.0004	-55.0570	biological_process	'interleukin-2-mediated signaling pathway'
GO0038066	0	1	0.0000	0.0004	-55.0570	biological_process	'p38MAPK cascade'
GO0035418	0	1	0.0000	0.0004	-55.0570	biological_process	'protein localization to synapse'
GO0035249	0	1	0.0000	0.0004	-55.0570	biological_process	'synaptic transmission, glutamatergic'
GO0035092	0	1	0.0000	0.0004	-55.0570	biological_process	'sperm chromatin condensation'
GO0035033	0	1	0.0000	0.0004	-55.0570	molecular_function	'histone deacetylase regulator activity'
GO0034673	0	1	0.0000	0.0004	-55.0570	cellular_component	'inhibin-betaglycan-ActRII complex'
GO0034105	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of tissue remodeling'
GO0033867	0	1	0.0000	0.0004	-55.0570	molecular_function	'Fas-activated serine/threonine kinase activity'
GO0033148	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of intracellular estrogen receptor signaling pathway'
GO0033145	0	1	0.0000	0.0004	-55.0570	biological_process	'positive regulation of intracellular steroid hormone receptor signaling pathway'
