#GO	N_DIS	TOT_DIS	PERC_DIS	N_NEU	TOT_NEU	PERC	NEU	LOG_ODDS	DESCRIPTION
GO:0007015	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) actin filament organization
GO:0007029	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) endoplasmic reticulum organization
GO:0007076	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) mitotic chromosome condensation
GO:0007156	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) homophilic cell adhesion
GO:0007202	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) activation of phospholipase C activity
GO:0007420	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) brain development
GO:0007497	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) posterior midgut development
GO:0007602	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) phototransduction
GO:0007603	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) phototransduction, visible light
GO:0007623	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) circadian rhythm
GO:0008233	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) peptidase activity
GO:0008234	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) cysteine-type peptidase activity
GO:0008334	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) histone mRNA metabolic process
GO:0008340	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) determination of adult lifespan
GO:0008354	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) germ cell migration
GO:0008360	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of cell shape
GO:0009266	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to temperature stimulus
GO:0009408	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to heat
GO:0009581	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) detection of external stimulus
GO:0009582	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) detection of abiotic stimulus
GO:0009583	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) detection of light stimulus
GO:0009584	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) detection of visible light
GO:0009586	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) rhodopsin mediated phototransduction
GO:0009636	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to toxin
GO:0009897	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) external side of plasma membrane
GO:0009925	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) basal plasma membrane
GO:0010035	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to inorganic substance
GO:0010038	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to metal ion
GO:0010464	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of mesenchymal cell proliferation
GO:0010498	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) proteasomal protein catabolic process
GO:0010517	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of phospholipase activity
GO:0010518	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of phospholipase activity
GO:0010596	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of endothelial cell migration
GO:0010632	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of epithelial cell migration
GO:0010634	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of epithelial cell migration
GO:0010812	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of cell-substrate adhesion
GO:0010821	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of mitochondrion organization
GO:0010822	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of mitochondrion organization
GO:0010857	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) calcium-dependent protein kinase activity
GO:0010863	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of phospholipase C activity
GO:0010927	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) cellular component assembly involved in morphogenesis
GO:0014916	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of lung blood pressure
GO:0016056	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) rhodopsin mediated signaling pathway
GO:0016303	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) 1-phosphatidylinositol-3-kinase activity
GO:0016324	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) apical plasma membrane
GO:0016776	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) phosphotransferase activity, phosphate group as acceptor
GO:0019087	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) transformation of host cell by virus
GO:0019201	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) nucleotide kinase activity
GO:0019205	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) nucleobase, nucleoside, nucleotide kinase activity
GO:0019229	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of vasoconstriction
GO:0019941	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) modification-dependent protein catabolic process
GO:0022602	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) ovulation cycle process
GO:0030017	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) sarcomere
GO:0030097	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) hemopoiesis
GO:0030177	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of Wnt receptor signaling pathway
GO:0030183	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) B cell differentiation
GO:0030198	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) extracellular matrix organization
GO:0030199	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) collagen fibril organization
GO:0030235	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) nitric-oxide synthase regulator activity
GO:0030239	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) myofibril assembly
GO:0030240	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) skeletal muscle thin filament assembly
GO:0030241	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) skeletal muscle myosin thick filament assembly
GO:0030261	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) chromosome condensation
GO:0030282	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) bone mineralization
GO:0030968	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) endoplasmic reticulum unfolded protein response
GO:0031018	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) endocrine pancreas development
GO:0031032	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) actomyosin structure organization
GO:0031033	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) myosin filament assembly or disassembly
GO:0031034	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) myosin filament assembly
GO:0031145	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process
GO:0031214	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) biomineral tissue development
GO:0031433	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) telethonin binding
GO:0031641	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of myelination
GO:0031642	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of myelination
GO:0031645	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of neurological system process
GO:0031995	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) insulin-like growth factor II binding
GO:0031999	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of fatty acid beta-oxidation
GO:0032055	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of translation in response to stress
GO:0032057	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of translational initiation in response to stress
GO:0032101	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of response to external stimulus
GO:0032103	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of response to external stimulus
GO:0032148	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) activation of protein kinase B activity
GO:0032423	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of mismatch repair
GO:0032425	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of mismatch repair
GO:0032429	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of phospholipase A2 activity
GO:0032430	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of phospholipase A2 activity
GO:0032431	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) activation of phospholipase A2 activity
GO:0032473	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) external side of mitochondrial outer membrane
GO:0032770	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of monooxygenase activity
GO:0032774	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) RNA biosynthetic process
GO:0032922	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) circadian regulation of gene expression
GO:0032926	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of activin receptor signaling pathway
GO:0032971	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of muscle filament sliding
GO:0033500	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) carbohydrate homeostasis
GO:0034211	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) GTP-dependent protein kinase activity
GO:0034405	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to fluid shear stress
GO:0034620	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) cellular response to unfolded protein
GO:0034713	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) type I transforming growth factor beta receptor binding
GO:0034714	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) type III transforming growth factor beta receptor binding
GO:0034976	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to endoplasmic reticulum stress
GO:0035004	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) phosphoinositide 3-kinase activity
GO:0035107	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) appendage morphogenesis
GO:0035108	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) limb morphogenesis
GO:0035162	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) embryonic hemopoiesis
GO:0035239	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) tube morphogenesis
GO:0035313	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) wound healing, spreading of epidermal cells
GO:0035400	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) histone tyrosine kinase activity
GO:0035401	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) histone kinase activity (H3-Y41 specific)
GO:0035412	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of catenin protein nuclear translocation
GO:0035413	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of catenin protein nuclear translocation
GO:0042509	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of tyrosine phosphorylation of STAT protein
GO:0042516	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of tyrosine phosphorylation of Stat3 protein
GO:0042517	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of tyrosine phosphorylation of Stat3 protein
GO:0042522	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of tyrosine phosphorylation of Stat5 protein
GO:0042523	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of tyrosine phosphorylation of Stat5 protein
GO:0042531	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of tyrosine phosphorylation of STAT protein
GO:0042593	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) glucose homeostasis
GO:0042752	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of circadian rhythm
GO:0042805	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) actinin binding
GO:0042976	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) activation of Janus kinase activity
GO:0042977	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) activation of JAK2 kinase activity
GO:0043006	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) activation of phospholipase A2 activity by calcium-mediated signaling
GO:0043011	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) myeloid dendritic cell differentiation
GO:0043161	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) proteasomal ubiquitin-dependent protein catabolic process
GO:0043325	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) phosphatidylinositol-3,4-bisphosphate binding
GO:0043368	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive T cell selection
GO:0043535	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of blood vessel endothelial cell migration
GO:0043555	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of translation in response to stress
GO:0043558	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of translational initiation in response to stress
GO:0043566	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) structure-specific DNA binding
GO:0043632	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) modification-dependent macromolecule catabolic process
GO:0044003	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) modification by symbiont of host morphology or physiology
GO:0044271	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) cellular nitrogen compound biosynthetic process
GO:0044319	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) wound healing, spreading of cells
GO:0044455	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) mitochondrial membrane part
GO:0045058	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) T cell selection
GO:0045059	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive thymic T cell selection
GO:0045061	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) thymic T cell selection
GO:0045165	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) cell fate commitment
GO:0045214	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) sarcomere organization
GO:0045580	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of T cell differentiation
GO:0045582	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of T cell differentiation
GO:0045600	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of fat cell differentiation
GO:0045619	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of lymphocyte differentiation
GO:0045621	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of lymphocyte differentiation
GO:0045739	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of DNA repair
GO:0045776	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of blood pressure
GO:0045821	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of glycolysis
GO:0045840	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of mitosis
GO:0045884	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of survival gene product expression
GO:0045885	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of survival gene product expression
GO:0045906	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of vasoconstriction
GO:0045995	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of embryonic development
GO:0046209	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) nitric oxide metabolic process
GO:0046322	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of fatty acid oxidation
GO:0046425	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of JAK-STAT cascade
GO:0046427	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of JAK-STAT cascade
GO:0046634	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of alpha-beta T cell activation
GO:0046635	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of alpha-beta T cell activation
GO:0046637	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of alpha-beta T cell differentiation
GO:0046638	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of alpha-beta T cell differentiation
GO:0048010	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) vascular endothelial growth factor receptor signaling pathway
GO:0048184	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) follistatin binding
GO:0048286	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) lung alveolus development
GO:0048514	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) blood vessel morphogenesis
GO:0048520	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of behavior
GO:0048538	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) thymus development
GO:0048568	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) embryonic organ development
GO:0048663	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) neuron fate commitment
GO:0048732	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) gland development
GO:0048739	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) cardiac muscle fiber development
GO:0048747	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) muscle fiber development
GO:0048754	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) branching morphogenesis of a tube
GO:0048844	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) artery morphogenesis
GO:0050254	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) rhodopsin kinase activity
GO:0050795	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of behavior
GO:0050906	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) detection of stimulus involved in sensory perception
GO:0050908	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) detection of light stimulus involved in visual perception
GO:0050920	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of chemotaxis
GO:0050921	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of chemotaxis
GO:0050926	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of positive chemotaxis
GO:0050927	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of positive chemotaxis
GO:0050962	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) detection of light stimulus involved in sensory perception
GO:0050995	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of lipid catabolic process
GO:0051000	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of nitric-oxide synthase activity
GO:0051136	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of NK T cell differentiation
GO:0051138	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of NK T cell differentiation
GO:0051205	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) protein insertion into membrane
GO:0051233	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) spindle midzone
GO:0051260	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) protein homooligomerization
GO:0051290	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) protein heterotetramerization
GO:0051291	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) protein heterooligomerization
GO:0051393	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) alpha-actinin binding
GO:0051425	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) PTB domain binding
GO:0051436	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
GO:0051592	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to calcium ion
GO:0051603	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) proteolysis involved in cellular protein catabolic process
GO:0051606	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) detection of stimulus
GO:0051668	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) localization within membrane
GO:0051785	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of nuclear division
GO:0051789	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) response to protein stimulus
GO:0051817	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) modification of morphology or physiology of other organism involved in symbiotic interaction
GO:0051879	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) Hsp90 protein binding
GO:0051894	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of focal adhesion assembly
GO:0051895	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) negative regulation of focal adhesion assembly
GO:0055001	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) muscle cell development
GO:0055002	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) striated muscle cell development
GO:0055003	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) cardiac myofibril assembly
GO:0055131	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) C3HC4-type RING finger domain binding
GO:0060017	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) parathyroid gland development
GO:0060033	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) anatomical structure regression
GO:0060037	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) pharyngeal system development
GO:0060191	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of lipase activity
GO:0060193	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of lipase activity
GO:0060263	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of respiratory burst
GO:0060267	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of respiratory burst
GO:0060397	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) JAK-STAT cascade involved in growth hormone signaling pathway
GO:0061138	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) morphogenesis of a branching epithelium
GO:0070011	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) peptidase activity, acting on L-amino acid peptides
GO:0070160	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) occluding junction
GO:0070227	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) lymphocyte apoptosis
GO:0070231	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) T cell apoptosis
GO:0070372	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of ERK1 and ERK2 cascade
GO:0070374	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of ERK1 and ERK2 cascade
GO:0070411	1	65	1.54	0	389	0.00	1538461538.46	30.52	(MF) I-SMAD binding
GO:0070435	1	65	1.54	0	389	0.00	1538461538.46	30.52	(CC) Shc-EGFR complex
GO:0071044	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) histone mRNA catabolic process
GO:0071103	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) DNA conformation change
GO:0071445	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) cellular response to protein stimulus
GO:0071688	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) striated muscle myosin thick filament assembly
GO:0071887	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) leukocyte apoptosis
GO:0090199	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) regulation of release of cytochrome c from mitochondria
GO:0090200	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of release of cytochrome c from mitochondria
GO:0090263	1	65	1.54	0	389	0.00	1538461538.46	30.52	(BP) positive regulation of canonical Wnt receptor signaling pathway
GO:0001501	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) skeletal system development
GO:0001503	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) ossification
GO:0001936	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) regulation of endothelial cell proliferation
GO:0001938	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) positive regulation of endothelial cell proliferation
GO:0005006	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) epidermal growth factor receptor activity
GO:0005160	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) transforming growth factor beta receptor binding
GO:0005520	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) insulin-like growth factor binding
GO:0005547	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) phosphatidylinositol-3,4,5-trisphosphate binding
GO:0005792	2	65	3.08	0	389	0.00	3076923076.92	31.52	(CC) microsome
GO:0007259	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) JAK-STAT cascade
GO:0007267	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) cell-cell signaling
GO:0008201	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) heparin binding
GO:0010595	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) positive regulation of endothelial cell migration
GO:0017046	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) peptide hormone binding
GO:0030513	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) positive regulation of BMP signaling pathway
GO:0031994	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) insulin-like growth factor I binding
GO:0032768	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) regulation of monooxygenase activity
GO:0033993	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) response to lipid
GO:0042598	2	65	3.08	0	389	0.00	3076923076.92	31.52	(CC) vesicular fraction
GO:0043559	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) insulin binding
GO:0048009	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) insulin-like growth factor receptor signaling pathway
GO:0048185	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) activin binding
GO:0048468	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) cell development
GO:0048511	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) rhythmic process
GO:0048534	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) hemopoietic or lymphoid organ development
GO:0048562	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) embryonic organ morphogenesis
GO:0048598	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) embryonic morphogenesis
GO:0048701	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) embryonic cranial skeleton morphogenesis
GO:0048704	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) embryonic skeletal system morphogenesis
GO:0048705	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) skeletal system morphogenesis
GO:0050999	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) regulation of nitric-oxide synthase activity
GO:0051015	2	65	3.08	0	389	0.00	3076923076.92	31.52	(MF) actin filament binding
GO:0051262	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) protein tetramerization
GO:0051893	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) regulation of focal adhesion assembly
GO:0055008	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) cardiac muscle tissue morphogenesis
GO:0060021	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) palate development
GO:0060389	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) pathway-restricted SMAD protein phosphorylation
GO:0060390	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) regulation of SMAD protein nuclear translocation
GO:0060391	2	65	3.08	0	389	0.00	3076923076.92	31.52	(BP) positive regulation of SMAD protein nuclear translocation
